order_id,customer_id,order_date,product_name,category,quantity,unit_price,total_amount,status
ORD-0002697,CUST-004934,2025-07-18,Laptop Stand,Office,2,48.71,97.42,Returned
ORD-0002698,CUST-008484,2024-02-23,Wireless Mouse,Electronics,5,30.82,154.1,Returned
ORD-0002699,CUST-002653,2023-10-01,Notebook Set,Stationery,3,13.75,41.25,Completed
ORD-0002700,CUST-004086,2024-06-21,Webcam,Electronics,5,75.51,377.55,Shipped
ORD-0002701,CUST-006259,2026-07-26,Mechanical Keyboard,Electronics,6,97.87,587.22,Processing
ORD-0002702,CUST-007721,2024-11-21,Webcam,Electronics,2,77.39,154.78,Completed
ORD-0002703,CUST-006588,2025-02-01,Standing Desk,Furniture,5,383.43,1917.15,Completed
ORD-0002704,CUST-005312,2026-05-12,USB-C Hub,Electronics,4,53.31,213.24,Processing
ORD-0002705,CUST-008298,2022-09-10,Laptop Stand,Office,5,49.08,245.4,Completed
ORD-0002706,CUST-004387,2025-01-22,Wireless Mouse,Electronics,1,30.68,30.68,Shipped
ORD-0002707,CUST-004606,2026-06-26,USB-C Hub,Electronics,6,50.88,305.28,Returned
ORD-0002708,CUST-006124,2024-05-14,Webcam,Electronics,3,70.51,211.53,Processing
ORD-0002709,CUST-004100,2025-02-27,Mechanical Keyboard,Electronics,3,92.91,278.73,Processing
ORD-0002710,CUST-007207,2023-11-01,Ergonomic Chair,Furniture,2,236.94,473.88,Completed
ORD-0002711,CUST-008233,2023-03-25,Webcam,Electronics,2,78.52,157.04,Completed
ORD-0002712,CUST-001348,2025-11-09,Webcam,Electronics,4,71.87,287.48,Returned
ORD-0002713,CUST-000578,2020-07-26,Notebook Set,Stationery,6,11.92,71.52,Processing
ORD-0002714,CUST-002807,2023-10-17,Webcam,Electronics,1,66.75,66.75,Shipped
ORD-0002715,CUST-001446,2024-03-27,Desk Organizer,Office,6,23.69,142.14,Completed
ORD-0002716,CUST-006753,2026-07-07,USB-C Hub,Electronics,2,50.77,101.54,Processing
ORD-0002717,CUST-003961,2024-12-26,Mechanical Keyboard,Electronics,3,83.51,250.53,Completed
ORD-0002718,CUST-003824,2026-02-10,Water Bottle,Lifestyle,3,19.57,58.71,Completed
ORD-0002719,CUST-000182,2020-10-12,Mechanical Keyboard,Electronics,6,86.35,518.1,Cancelled
ORD-0002720,CUST-008714,2023-05-31,Desk Organizer,Office,4,22.42,89.68,Returned
ORD-0002721,CUST-008367,2024-03-02,Desk Organizer,Office,2,26.79,53.58,Cancelled
ORD-0002722,CUST-005134,2023-08-02,Notebook Set,Stationery,2,12.07,24.14,Completed
ORD-0002723,CUST-004977,2024-06-06,Mechanical Keyboard,Electronics,2,96.89,193.78,Completed
ORD-0002724,CUST-002007,2026-01-21,Webcam,Electronics,2,70.26,140.52,Completed
ORD-0002725,CUST-007502,2026-02-27,Webcam,Electronics,1,75.3,75.3,Completed
ORD-0002726,CUST-008207,2025-10-13,Backpack,Lifestyle,4,62.18,248.72,Cancelled
ORD-0002727,CUST-006723,2020-12-20,USB-C Hub,Electronics,2,47.72,95.44,Completed
ORD-0002728,CUST-005729,2024-05-25,Water Bottle,Lifestyle,5,17.39,86.95,Returned
ORD-0002729,CUST-009482,2023-09-16,Desk Organizer,Office,5,22.95,114.75,Completed
ORD-0002730,CUST-003589,2026-05-16,USB-C Hub,Electronics,3,48.86,146.58,Returned
ORD-0002731,CUST-005563,2024-05-01,Wireless Mouse,Electronics,3,29.74,89.22,Completed
ORD-0002732,CUST-007339,2025-08-30,Wireless Mouse,Electronics,2,31.52,63.04,Cancelled
ORD-0002733,CUST-004787,2026-08-28,Ergonomic Chair,Furniture,6,264.98,1589.88,Returned
ORD-0002734,CUST-001506,2022-10-13,Water Bottle,Lifestyle,4,19.16,76.64,Completed
ORD-0002735,CUST-002895,2026-05-19,Mechanical Keyboard,Electronics,6,82.4,494.4,Processing
ORD-0002736,CUST-004826,2025-03-13,Ergonomic Chair,Furniture,1,259.05,259.05,Completed
ORD-0002737,CUST-007331,2023-01-24,Desk Organizer,Office,1,24.79,24.79,Completed
ORD-0002738,CUST-000597,2025-12-08,Noise-Canceling Headphones,Electronics,2,186.77,373.54,Completed
ORD-0002739,CUST-006511,2026-08-09,Backpack,Lifestyle,5,58,290,Cancelled
ORD-0002740,CUST-007004,2026-09-07,Standing Desk,Furniture,4,385.3,1541.2,Shipped
ORD-0002741,CUST-008665,2026-07-06,Backpack,Lifestyle,6,63.49,380.94,Completed
ORD-0002742,CUST-004765,2024-07-10,Backpack,Lifestyle,6,57.96,347.76,Returned
ORD-0002743,CUST-008862,2026-02-20,USB-C Hub,Electronics,3,51.73,155.19,Completed
ORD-0002744,CUST-001925,2025-05-24,USB-C Hub,Electronics,2,49.88,99.76,Completed
ORD-0002745,CUST-005297,2023-03-05,Noise-Canceling Headphones,Electronics,4,167.79,671.16,Returned
ORD-0002746,CUST-008162,2024-02-22,USB-C Hub,Electronics,1,48.25,48.25,Completed
ORD-0002747,CUST-008441,2026-01-04,Standing Desk,Furniture,2,428.69,857.38,Cancelled
ORD-0002748,CUST-003430,2026-01-21,Ergonomic Chair,Furniture,6,242.14,1452.84,Returned
ORD-0002749,CUST-009144,2026-05-30,Desk Organizer,Office,1,22.76,22.76,Cancelled
ORD-0002750,CUST-008294,2025-10-30,Backpack,Lifestyle,5,60.61,303.05,Shipped
ORD-0002751,CUST-004294,2023-11-30,Standing Desk,Furniture,2,373.14,746.28,Processing
ORD-0002752,CUST-005807,2025-11-10,Backpack,Lifestyle,5,60.98,304.9,Returned
ORD-0002753,CUST-001107,2025-04-18,Laptop Stand,Office,2,47.75,95.5,Cancelled
ORD-0002754,CUST-007247,2026-03-26,Wireless Mouse,Electronics,3,32.24,96.72,Shipped
ORD-0002755,CUST-003661,2026-07-19,Backpack,Lifestyle,3,58.44,175.32,Returned
ORD-0002756,CUST-006593,2025-11-30,Standing Desk,Furniture,1,395.78,395.78,Shipped
ORD-0002757,CUST-007765,2024-05-24,Standing Desk,Furniture,4,378.66,1514.64,Completed
ORD-0002758,CUST-001048,2025-12-10,Webcam,Electronics,1,76.52,76.52,Completed
ORD-0002759,CUST-002735,2025-06-12,Water Bottle,Lifestyle,6,17.25,103.5,Returned
ORD-0002760,CUST-007487,2026-08-25,Desk Organizer,Office,6,26.28,157.68,Completed
ORD-0002761,CUST-001207,2026-08-16,Desk Organizer,Office,5,24.68,123.4,Processing
ORD-0002762,CUST-007142,2025-02-12,Desk Organizer,Office,5,25.76,128.8,Processing
ORD-0002763,CUST-000547,2025-07-20,Webcam,Electronics,5,68.6,343,Processing
ORD-0002764,CUST-003394,2023-07-18,USB-C Hub,Electronics,2,47.72,95.44,Returned
ORD-0002765,CUST-001975,2026-01-05,Notebook Set,Stationery,2,11.6,23.2,Completed
ORD-0002766,CUST-009998,2025-10-14,USB-C Hub,Electronics,1,44.74,44.74,Completed
ORD-0002767,CUST-005981,2025-07-01,Ergonomic Chair,Furniture,1,250.36,250.36,Completed
ORD-0002768,CUST-009593,2023-05-18,Notebook Set,Stationery,6,12.7,76.2,Completed
ORD-0002769,CUST-005141,2026-01-19,Water Bottle,Lifestyle,3,20.89,62.67,Shipped
ORD-0002770,CUST-004841,2025-03-11,Webcam,Electronics,2,70.53,141.06,Cancelled
ORD-0002771,CUST-007910,2023-05-13,Desk Organizer,Office,5,23.57,117.85,Completed
ORD-0002772,CUST-007032,2025-10-10,Laptop Stand,Office,1,48.74,48.74,Cancelled
ORD-0002773,CUST-009506,2024-11-25,USB-C Hub,Electronics,5,47.36,236.8,Processing
ORD-0002774,CUST-009507,2024-12-17,Desk Organizer,Office,6,22.94,137.64,Completed
ORD-0002775,CUST-008457,2026-03-23,Ergonomic Chair,Furniture,2,255.11,510.22,Processing
ORD-0002776,CUST-005741,2025-05-31,Desk Organizer,Office,4,25.47,101.88,Returned
ORD-0002777,CUST-009924,2025-08-01,USB-C Hub,Electronics,2,53.3,106.6,Completed
ORD-0002778,CUST-004422,2025-04-12,Water Bottle,Lifestyle,2,17.09,34.18,Completed
ORD-0002779,CUST-009380,2025-05-07,Backpack,Lifestyle,2,62.61,125.22,Returned
ORD-0002780,CUST-006380,2025-08-15,Backpack,Lifestyle,4,65.08,260.32,Shipped
ORD-0002781,CUST-002749,2022-11-30,Standing Desk,Furniture,3,371.59,1114.77,Completed
ORD-0002782,CUST-000707,2025-03-29,Desk Organizer,Office,3,23.55,70.65,Completed
ORD-0002783,CUST-001587,2025-06-29,Desk Organizer,Office,4,24.98,99.92,Shipped
ORD-0002784,CUST-009905,2023-03-13,Desk Organizer,Office,1,25.64,25.64,Processing
ORD-0002785,CUST-004414,2024-04-30,Desk Organizer,Office,3,25.01,75.03,Completed
ORD-0002786,CUST-006414,2025-05-30,Noise-Canceling Headphones,Electronics,4,194.89,779.56,Returned
ORD-0002787,CUST-007773,2024-07-05,Notebook Set,Stationery,4,12.27,49.08,Completed
ORD-0002788,CUST-005361,2021-06-02,Notebook Set,Stationery,6,12.3,73.8,Returned
ORD-0002789,CUST-003126,2024-03-30,Notebook Set,Stationery,4,12.28,49.12,Cancelled
ORD-0002790,CUST-000873,2026-03-06,Webcam,Electronics,5,74.55,372.75,Returned
ORD-0002791,CUST-008175,2023-03-18,Notebook Set,Stationery,2,12.59,25.18,Completed
ORD-0002792,CUST-005798,2025-04-20,Ergonomic Chair,Furniture,6,260.05,1560.3,Completed
ORD-0002793,CUST-003693,2025-09-29,Notebook Set,Stationery,2,11.98,23.96,Completed
ORD-0002794,CUST-007179,2026-02-07,Notebook Set,Stationery,1,12.09,12.09,Shipped
ORD-0002795,CUST-009470,2026-03-15,Desk Organizer,Office,2,23.11,46.22,Shipped
ORD-0002796,CUST-002320,2025-09-07,Laptop Stand,Office,1,46.62,46.62,Processing
ORD-0002797,CUST-005470,2025-09-06,Webcam,Electronics,4,78.17,312.68,Returned
ORD-0002798,CUST-002795,2020-11-03,Noise-Canceling Headphones,Electronics,2,188.47,376.94,Completed
ORD-0002799,CUST-006776,2025-05-15,USB-C Hub,Electronics,4,46.83,187.32,Completed
ORD-0002800,CUST-006244,2022-05-15,Webcam,Electronics,1,76.55,76.55,Completed
ORD-0002801,CUST-003436,2024-03-16,Notebook Set,Stationery,2,12.26,24.52,Completed
ORD-0002802,CUST-008283,2023-04-06,Laptop Stand,Office,2,44.49,88.98,Shipped
ORD-0002803,CUST-008793,2026-01-25,Ergonomic Chair,Furniture,1,254.38,254.38,Returned
ORD-0002804,CUST-009401,2026-07-10,Ergonomic Chair,Furniture,2,253.87,507.74,Completed
ORD-0002805,CUST-002394,2025-11-27,Ergonomic Chair,Furniture,2,230.09,460.18,Returned
ORD-0002806,CUST-004158,2024-10-17,Noise-Canceling Headphones,Electronics,5,178.17,890.85,Completed
ORD-0002807,CUST-006069,2025-02-03,Laptop Stand,Office,4,48.12,192.48,Shipped
ORD-0002808,CUST-002551,2020-11-22,Notebook Set,Stationery,1,12.47,12.47,Processing
ORD-0002809,CUST-004291,2026-02-01,Noise-Canceling Headphones,Electronics,6,174.63,1047.78,Returned
ORD-0002810,CUST-005872,2024-02-18,Notebook Set,Stationery,6,11.87,71.22,Shipped
ORD-0002811,CUST-002378,2023-02-13,Noise-Canceling Headphones,Electronics,4,195.21,780.84,Cancelled
ORD-0002812,CUST-001923,2024-12-16,Standing Desk,Furniture,5,388.47,1942.35,Returned
ORD-0002813,CUST-008671,2026-08-05,Water Bottle,Lifestyle,5,20.7,103.5,Completed
ORD-0002814,CUST-006914,2022-03-18,Water Bottle,Lifestyle,5,20.35,101.75,Completed
ORD-0002815,CUST-009240,2025-02-21,Wireless Mouse,Electronics,3,32.49,97.47,Completed
ORD-0002816,CUST-003890,2022-11-13,USB-C Hub,Electronics,5,48.23,241.15,Returned
ORD-0002817,CUST-006249,2024-02-09,Webcam,Electronics,6,66.61,399.66,Processing
ORD-0002818,CUST-000047,2025-12-16,Wireless Mouse,Electronics,5,27.46,137.3,Shipped
ORD-0002819,CUST-003550,2021-01-31,Water Bottle,Lifestyle,3,18.41,55.23,Shipped
ORD-0002820,CUST-007754,2024-09-12,Noise-Canceling Headphones,Electronics,2,162.47,324.94,Shipped
ORD-0002821,CUST-005608,2026-06-09,USB-C Hub,Electronics,5,47.69,238.45,Processing
ORD-0002822,CUST-006657,2025-11-17,Water Bottle,Lifestyle,5,19.78,98.9,Completed
ORD-0002823,CUST-008348,2025-12-21,Webcam,Electronics,4,76.85,307.4,Processing
ORD-0002824,CUST-006670,2026-06-18,Desk Organizer,Office,3,26.89,80.67,Shipped
ORD-0002825,CUST-003024,2026-06-24,Webcam,Electronics,3,76,228,Completed
ORD-0002826,CUST-004239,2023-08-26,Wireless Mouse,Electronics,6,32.87,197.22,Cancelled
ORD-0002827,CUST-006698,2025-11-26,Desk Organizer,Office,6,23.28,139.68,Completed
ORD-0002828,CUST-006685,2025-05-26,Webcam,Electronics,6,69.5,417,Cancelled
ORD-0002829,CUST-005418,2024-03-28,Water Bottle,Lifestyle,2,18.56,37.12,Completed
ORD-0002830,CUST-001998,2025-05-01,Wireless Mouse,Electronics,6,28.49,170.94,Cancelled
ORD-0002831,CUST-008705,2026-05-25,Desk Organizer,Office,6,23.56,141.36,Completed
ORD-0002832,CUST-003908,2024-06-10,Desk Organizer,Office,2,26.59,53.18,Completed
ORD-0002833,CUST-006425,2022-03-06,Water Bottle,Lifestyle,2,20.01,40.02,Completed
ORD-0002834,CUST-004584,2025-02-10,Desk Organizer,Office,1,24.93,24.93,Completed
ORD-0002835,CUST-001651,2025-07-29,USB-C Hub,Electronics,4,50.24,200.96,Completed
ORD-0002836,CUST-009805,2024-12-31,Wireless Mouse,Electronics,1,27.96,27.96,Cancelled
ORD-0002837,CUST-005599,2024-08-02,Ergonomic Chair,Furniture,1,243.2,243.2,Completed
ORD-0002838,CUST-003943,2022-11-06,Standing Desk,Furniture,2,373.45,746.9,Completed
ORD-0002839,CUST-003252,2021-12-31,Mechanical Keyboard,Electronics,4,84.71,338.84,Completed
ORD-0002840,CUST-004610,2026-02-22,Backpack,Lifestyle,2,61.01,122.02,Completed
ORD-0002841,CUST-000732,2023-09-04,Webcam,Electronics,6,73.87,443.22,Processing
ORD-0002842,CUST-009300,2024-01-12,Mechanical Keyboard,Electronics,5,90.32,451.6,Completed
ORD-0002843,CUST-008052,2024-05-02,Desk Organizer,Office,5,24.63,123.15,Completed
ORD-0002844,CUST-008878,2024-09-25,USB-C Hub,Electronics,3,50.71,152.13,Completed
ORD-0002845,CUST-003307,2025-10-15,Standing Desk,Furniture,6,400.84,2405.04,Completed
ORD-0002846,CUST-005263,2026-05-20,Backpack,Lifestyle,5,60.34,301.7,Cancelled
ORD-0002847,CUST-006929,2025-09-18,Wireless Mouse,Electronics,4,31.24,124.96,Shipped
ORD-0002848,CUST-003142,2024-09-06,Desk Organizer,Office,4,26.78,107.12,Returned
ORD-0002849,CUST-007070,2022-07-29,Wireless Mouse,Electronics,1,32.42,32.42,Cancelled
ORD-0002850,CUST-008057,2022-03-31,Mechanical Keyboard,Electronics,1,86.68,86.68,Completed
ORD-0002851,CUST-009734,2023-08-10,Water Bottle,Lifestyle,5,18.99,94.95,Shipped
ORD-0002852,CUST-005717,2025-05-08,Backpack,Lifestyle,2,64.99,129.98,Completed
ORD-0002853,CUST-009731,2022-05-08,Noise-Canceling Headphones,Electronics,5,169.31,846.55,Processing
ORD-0002854,CUST-009874,2024-11-06,Wireless Mouse,Electronics,6,31.86,191.16,Returned
ORD-0002855,CUST-001054,2025-06-06,USB-C Hub,Electronics,5,46.06,230.3,Shipped
ORD-0002856,CUST-008607,2023-04-23,Backpack,Lifestyle,1,56.48,56.48,Cancelled
ORD-0002857,CUST-007785,2024-01-24,USB-C Hub,Electronics,4,49.63,198.52,Completed
ORD-0002858,CUST-001357,2025-12-10,Backpack,Lifestyle,1,56.59,56.59,Shipped
ORD-0002859,CUST-009095,2023-08-31,Laptop Stand,Office,2,40.74,81.48,Returned
ORD-0002860,CUST-001558,2023-10-12,Notebook Set,Stationery,3,13.11,39.33,Processing
ORD-0002861,CUST-004466,2022-05-31,Notebook Set,Stationery,2,12.73,25.46,Completed
ORD-0002862,CUST-002206,2025-09-22,Ergonomic Chair,Furniture,2,251.64,503.28,Completed
ORD-0002863,CUST-007698,2022-05-19,Mechanical Keyboard,Electronics,5,95.24,476.2,Completed
ORD-0002864,CUST-004218,2025-03-04,Standing Desk,Furniture,2,370.29,740.58,Completed
ORD-0002865,CUST-000818,2024-05-29,Webcam,Electronics,4,80.04,320.16,Completed
ORD-0002866,CUST-009907,2022-06-11,Webcam,Electronics,6,70.81,424.86,Processing
ORD-0002867,CUST-001472,2026-01-13,Wireless Mouse,Electronics,5,32.84,164.2,Completed
ORD-0002868,CUST-006436,2026-05-18,Noise-Canceling Headphones,Electronics,2,185.91,371.82,Shipped
ORD-0002869,CUST-009895,2026-03-30,Notebook Set,Stationery,3,12.9,38.7,Processing
ORD-0002870,CUST-006586,2026-04-21,Mechanical Keyboard,Electronics,3,91.83,275.49,Returned
ORD-0002871,CUST-004058,2026-06-04,USB-C Hub,Electronics,4,51.71,206.84,Processing
ORD-0002872,CUST-006676,2026-07-14,Webcam,Electronics,2,75.72,151.44,Cancelled
ORD-0002873,CUST-004083,2024-02-16,Notebook Set,Stationery,4,13.27,53.08,Completed
ORD-0002874,CUST-003993,2024-03-22,Wireless Mouse,Electronics,3,27.53,82.59,Processing
ORD-0002875,CUST-009515,2025-09-20,Desk Organizer,Office,4,26.93,107.72,Completed
ORD-0002876,CUST-008561,2023-01-18,Mechanical Keyboard,Electronics,5,85.13,425.65,Returned
ORD-0002877,CUST-005554,2025-02-12,Laptop Stand,Office,2,41.59,83.18,Returned
ORD-0002878,CUST-006605,2026-08-26,Standing Desk,Furniture,5,360.05,1800.25,Returned
ORD-0002879,CUST-006832,2021-07-01,Mechanical Keyboard,Electronics,6,94.92,569.52,Returned
ORD-0002880,CUST-005543,2026-03-10,Mechanical Keyboard,Electronics,4,96.39,385.56,Processing
ORD-0002881,CUST-009837,2026-08-08,Webcam,Electronics,4,73.63,294.52,Completed
ORD-0002882,CUST-002858,2025-11-10,Webcam,Electronics,2,80.41,160.82,Processing
ORD-0002883,CUST-007565,2024-08-02,Notebook Set,Stationery,4,11.49,45.96,Completed
ORD-0002884,CUST-003691,2025-04-15,Noise-Canceling Headphones,Electronics,6,192.45,1154.7,Completed
ORD-0002885,CUST-002516,2023-09-07,Water Bottle,Lifestyle,5,20.47,102.35,Completed
ORD-0002886,CUST-004499,2026-07-26,USB-C Hub,Electronics,4,51.3,205.2,Returned
ORD-0002887,CUST-006598,2025-07-09,Ergonomic Chair,Furniture,4,253.89,1015.56,Processing
ORD-0002888,CUST-002616,2026-04-11,Mechanical Keyboard,Electronics,6,86.51,519.06,Completed
ORD-0002889,CUST-009059,2025-12-29,Water Bottle,Lifestyle,3,20.72,62.16,Completed
ORD-0002890,CUST-004072,2026-04-10,Water Bottle,Lifestyle,3,19.4,58.2,Completed
ORD-0002891,CUST-006028,2023-12-25,Webcam,Electronics,3,75.56,226.68,Completed
ORD-0002892,CUST-004507,2025-11-30,Backpack,Lifestyle,6,53.69,322.14,Completed
ORD-0002893,CUST-007761,2026-05-10,Webcam,Electronics,6,80.92,485.52,Cancelled
ORD-0002894,CUST-000519,2021-07-23,USB-C Hub,Electronics,2,52.32,104.64,Cancelled
ORD-0002895,CUST-002182,2025-08-07,Webcam,Electronics,3,70.54,211.62,Shipped
ORD-0002896,CUST-001304,2026-08-31,Wireless Mouse,Electronics,1,29.75,29.75,Completed
ORD-0002897,CUST-005824,2026-08-23,Noise-Canceling Headphones,Electronics,1,180.3,180.3,Processing
ORD-0002898,CUST-002913,2025-08-02,Laptop Stand,Office,4,43.94,175.76,Cancelled
ORD-0002899,CUST-005748,2026-02-01,Desk Organizer,Office,1,24.55,24.55,Completed
ORD-0002900,CUST-009989,2026-04-23,Ergonomic Chair,Furniture,5,244.62,1223.1,Returned
ORD-0002901,CUST-008551,2022-04-30,Mechanical Keyboard,Electronics,3,86.53,259.59,Processing
ORD-0002902,CUST-002312,2025-10-24,Desk Organizer,Office,1,23.55,23.55,Shipped
ORD-0002903,CUST-005040,2026-01-22,Laptop Stand,Office,3,47.21,141.63,Shipped
ORD-0002904,CUST-006004,2024-09-04,Water Bottle,Lifestyle,5,20.21,101.05,Completed
ORD-0002905,CUST-001676,2024-03-05,Webcam,Electronics,1,75.13,75.13,Completed
ORD-0002906,CUST-001739,2025-12-14,USB-C Hub,Electronics,3,53.41,160.23,Completed
ORD-0002907,CUST-002384,2021-07-30,Laptop Stand,Office,3,49.44,148.32,Returned
ORD-0002908,CUST-004793,2025-11-22,Wireless Mouse,Electronics,2,31.35,62.7,Completed
ORD-0002909,CUST-006808,2025-10-17,Laptop Stand,Office,5,42.77,213.85,Cancelled
ORD-0002910,CUST-004289,2026-08-13,USB-C Hub,Electronics,1,44.12,44.12,Processing
ORD-0002911,CUST-003628,2025-06-18,Ergonomic Chair,Furniture,3,237.82,713.46,Cancelled
ORD-0002912,CUST-001472,2025-03-30,Webcam,Electronics,5,80.72,403.6,Cancelled
ORD-0002913,CUST-000008,2024-07-21,Standing Desk,Furniture,1,368.17,368.17,Cancelled
ORD-0002914,CUST-009360,2026-03-15,Notebook Set,Stationery,5,12.3,61.5,Completed
ORD-0002915,CUST-000784,2026-08-14,Webcam,Electronics,6,71.76,430.56,Returned
ORD-0002916,CUST-008621,2026-01-26,Water Bottle,Lifestyle,6,19.35,116.1,Processing
ORD-0002917,CUST-003486,2026-06-20,Laptop Stand,Office,1,47.08,47.08,Completed
ORD-0002918,CUST-007006,2026-01-08,Laptop Stand,Office,6,45.9,275.4,Shipped
ORD-0002919,CUST-007781,2025-12-19,Backpack,Lifestyle,5,62.8,314,Completed
ORD-0002920,CUST-002201,2025-10-14,Mechanical Keyboard,Electronics,6,86.48,518.88,Returned
ORD-0002921,CUST-000430,2024-09-03,Laptop Stand,Office,6,40.67,244.02,Completed
ORD-0002922,CUST-000420,2024-11-16,Noise-Canceling Headphones,Electronics,3,191.8,575.4,Cancelled
ORD-0002923,CUST-009361,2024-01-07,USB-C Hub,Electronics,5,46.73,233.65,Returned
ORD-0002924,CUST-005600,2026-03-26,Backpack,Lifestyle,1,60.1,60.1,Processing
ORD-0002925,CUST-002949,2026-08-25,Water Bottle,Lifestyle,5,20.66,103.3,Completed
ORD-0002926,CUST-006537,2026-03-24,Ergonomic Chair,Furniture,5,251.54,1257.7,Processing
ORD-0002927,CUST-003085,2026-07-02,Notebook Set,Stationery,2,12.36,24.72,Completed
ORD-0002928,CUST-001797,2026-09-04,Backpack,Lifestyle,1,56.93,56.93,Shipped
ORD-0002929,CUST-003150,2023-04-13,Mechanical Keyboard,Electronics,4,91.28,365.12,Processing
ORD-0002930,CUST-004765,2024-03-03,Desk Organizer,Office,6,26.94,161.64,Processing
ORD-0002931,CUST-004469,2026-04-20,USB-C Hub,Electronics,4,47.44,189.76,Shipped
ORD-0002932,CUST-003657,2026-07-31,Mechanical Keyboard,Electronics,3,97.69,293.07,Cancelled
ORD-0002933,CUST-007340,2022-04-07,Water Bottle,Lifestyle,5,19.54,97.7,Returned
ORD-0002934,CUST-003845,2024-09-15,Notebook Set,Stationery,1,13.94,13.94,Completed
ORD-0002935,CUST-005251,2026-02-02,Water Bottle,Lifestyle,4,19.63,78.52,Completed
ORD-0002936,CUST-002349,2023-11-25,Wireless Mouse,Electronics,4,32.67,130.68,Cancelled
ORD-0002937,CUST-003346,2024-07-31,Webcam,Electronics,1,80.76,80.76,Completed
ORD-0002938,CUST-006824,2026-03-04,Wireless Mouse,Electronics,5,30.22,151.1,Completed
ORD-0002939,CUST-004773,2022-06-11,Ergonomic Chair,Furniture,4,246.92,987.68,Cancelled
ORD-0002940,CUST-003890,2022-07-09,Standing Desk,Furniture,2,435.35,870.7,Completed
ORD-0002941,CUST-000966,2025-12-16,Ergonomic Chair,Furniture,1,257.28,257.28,Completed
ORD-0002942,CUST-004165,2026-06-03,Water Bottle,Lifestyle,3,19.41,58.23,Processing
ORD-0002943,CUST-004494,2024-04-14,USB-C Hub,Electronics,6,48.55,291.3,Returned
ORD-0002944,CUST-003811,2023-01-10,Notebook Set,Stationery,4,11.97,47.88,Completed
ORD-0002945,CUST-005542,2026-07-08,Water Bottle,Lifestyle,5,18.9,94.5,Processing
ORD-0002946,CUST-004977,2025-11-03,Laptop Stand,Office,4,42.64,170.56,Completed
ORD-0002947,CUST-005629,2026-05-24,Laptop Stand,Office,3,42.78,128.34,Returned
ORD-0002948,CUST-009949,2022-09-26,Wireless Mouse,Electronics,5,29.32,146.6,Processing
ORD-0002949,CUST-004662,2024-02-01,Mechanical Keyboard,Electronics,4,86.04,344.16,Returned
ORD-0002950,CUST-006371,2025-02-26,USB-C Hub,Electronics,2,52,104,Completed
ORD-0002951,CUST-009907,2023-03-01,Desk Organizer,Office,2,26.34,52.68,Completed
ORD-0002952,CUST-003370,2025-07-25,Standing Desk,Furniture,1,405.19,405.19,Completed
ORD-0002953,CUST-007982,2025-08-26,USB-C Hub,Electronics,1,46.44,46.44,Returned
